CHA,CHB
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,0.04
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,0.04
0.04,-0.04
0.04,-0.08
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.08,-0.00
0.08,-0.00
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.12
-0.00,-0.08
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.08,0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.12
-0.00,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.08,0.04
0.04,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.08
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
-0.00,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
-0.00,-0.12
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.04
0.04,-0.00
-0.00,-0.12
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
-0.00,-0.00
0.04,-0.04
0.08,-0.00
-0.00,-0.08
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.08,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.12
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.08,-0.00
0.08,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.08
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.08,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.08,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.08
0.04,-0.08
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
-0.00,-0.12
-0.00,-0.08
0.04,-0.00
0.08,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.12
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,-0.00
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
-0.00,-0.04
0.04,-0.08
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
-0.00,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.08,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
-0.00,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
-0.00,-0.08
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.08,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,-0.04
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.08,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
-0.00,-0.08
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.08,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.04,-0.04
0.12,-0.04
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.04
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.16,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.00
0.08,-0.04
0.12,-0.00
0.08,-0.00
0.12,-0.04
0.16,0.47
0.12,1.98
0.08,2.66
0.12,2.98
0.12,3.18
0.12,3.22
0.12,3.26
0.12,3.30
0.12,3.30
0.08,3.26
0.12,3.30
0.12,3.30
0.12,3.30
0.12,3.34
0.08,3.34
0.08,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.12,0.04
0.08,0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.16,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.08,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.08,-0.04
0.08,-0.00
0.12,-0.04
0.08,-0.04
0.08,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,0.51
0.12,2.02
0.12,2.70
0.12,2.98
0.12,3.18
0.12,3.26
0.12,3.30
0.08,3.30
0.12,3.30
0.12,3.34
0.12,3.30
0.08,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.08,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.08,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.08,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,0.51
0.12,2.02
0.12,2.66
0.12,3.02
0.12,3.18
0.12,3.22
0.12,3.30
0.12,3.30
0.12,3.30
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.16,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,-0.00
0.12,0.04
0.12,-0.00
0.12,0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.08,-0.04
0.16,0.04
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.04
0.12,-0.00
0.12,0.51
0.12,1.98
0.12,2.70
0.12,2.98
0.12,3.18
0.08,3.26
0.12,3.30
0.12,3.30
0.12,3.30
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.38
0.12,3.30
0.16,3.34
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.38
0.12,3.34
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.04
0.12,0.51
0.12,1.98
0.12,2.66
0.12,2.98
0.12,3.18
0.12,3.26
0.12,3.26
0.12,3.30
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.08,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.16,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.12,-0.00
0.08,0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.08,-0.00
0.08,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.08,-0.00
0.12,0.59
0.12,2.02
0.12,2.70
0.12,3.02
0.12,3.18
0.12,3.30
0.12,3.30
0.12,3.30
0.12,3.30
0.12,3.34
0.16,3.34
0.12,3.34
0.12,3.34
0.12,3.38
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.12,3.34
0.12,-0.00
0.12,0.04
0.12,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.08,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.08,-0.04
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.04
0.08,-0.04
0.12,-0.04
0.12,0.51
0.12,2.02
0.12,2.66
0.12,2.98
0.12,3.18
0.12,3.26
0.12,3.22
0.12,3.30
0.12,3.34
0.12,3.30
0.12,3.30
0.12,3.34
0.08,3.30
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.30
0.12,3.34
0.12,3.34
0.12,3.34
0.08,3.30
0.08,3.34
0.16,3.34
0.12,3.34
0.12,3.30
0.12,-0.00
0.12,0.04
1.20,0.04
2.28,-0.00
2.88,-0.00
3.12,0.04
3.28,-0.00
3.32,-0.00
3.36,-0.00
3.36,-0.04
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.04
3.40,-0.00
3.40,-0.04
3.40,-0.04
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.04
3.48,0.51
3.48,2.02
3.44,2.66
3.44,3.02
3.44,3.18
3.40,3.22
3.40,3.30
3.40,3.34
3.36,3.26
3.36,3.30
3.44,3.34
3.40,3.34
3.40,3.30
3.40,3.34
3.44,3.34
3.36,3.30
3.40,3.34
3.44,3.34
3.36,3.30
3.40,3.34
3.40,3.34
3.36,3.26
3.40,3.30
3.44,3.34
3.40,3.34
3.24,0.04
3.36,-0.00
3.36,-0.00
3.44,0.04
3.40,-0.00
3.40,-0.00
3.44,-0.00
0.12,0.04
0.08,-0.00
0.12,-0.00
0.12,-0.00
0.08,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.04
0.08,-0.04
0.08,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,0.51
0.04,2.02
0.04,2.70
0.04,3.02
0.04,3.18
0.04,3.22
0.04,3.30
0.04,3.30
0.04,3.30
0.04,3.34
0.04,3.30
0.04,3.30
0.04,3.34
0.04,3.34
0.04,3.30
0.04,3.34
0.08,3.34
0.04,3.30
0.04,3.34
0.04,3.34
0.04,3.30
0.04,3.34
0.04,3.38
0.04,3.34
0.04,3.30
0.04,-0.00
0.04,0.04
0.04,0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,0.04
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
-0.00,-0.08
0.04,-0.00
0.04,-0.04
-0.00,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.12,-0.04
0.04,-0.04
0.08,-0.00
0.04,-0.04
0.08,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
-0.00,-0.08
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.04,-0.04
0.04,-0.04
0.04,-0.00
0.08,0.04
0.04,-0.00
0.04,-0.04
0.04,-0.00
-0.00,-0.04
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.08,-0.00
-0.00,-0.08
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
0.08,-0.00
0.04,-0.00
0.04,-0.00
0.04,-0.04
0.04,-0.00
0.04,-0.00
